2017/07/14,15:48:32,25.812,66.9861,172.774,0,-0.0468,0.8892,40.3151,"$GPGGA,064825.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*77"
2017/07/14,15:48:33,25.812,66.9861,172.774,0.0039,-0.0468,0.8931,43.7169,"$GPGGA,064826.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*74"
2017/07/14,15:48:34,25.812,66.8884,172.774,0.0117,-0.0429,0.8814,43.4982,"$GPGGA,064827.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*75"
2017/07/14,15:48:35,25.812,66.8884,173.209,0.0078,-0.0351,0.8697,43.508,"$GPGGA,064828.000,3536.3073,N,13833.6718,E,0,00,,276.0,M,38.7,M,,0000*7A"
2017/07/14,15:48:36,25.812,66.7908,172.774,0.0156,-0.0507,0.8775,43.4399,"$GPGGA,064829.000,,,,,0,00,,,M,0.0,M,,0000*57"
2017/07/14,15:48:37,25.875,67.1814,172.774,0.0156,-0.039,0.8853,43.4982,"$GPGGA,064830.000,,,,,0,00,,,M,0.0,M,,0000*5F"
2017/07/14,15:48:38,25.812,66.8884,128.796,0.0039,-0.0429,0.8736,43.2115,"$GPGGA,064831.060,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:48:39,25.875,66.8884,172.774,0.0078,-0.039,0.9009,44.4354,"$GPGGA,064832.060,,,,,0,00,,,M,0.0,M,,0000*5B"
2017/07/14,15:48:40,25.812,66.8884,172.774,0.0078,-0.0507,0.8697,59.6027,"$GPGGA,064833.056,,,,,0,00,,,M,0.0,M,,0000*5F"
2017/07/14,15:48:41,25.812,66.8884,172.774,0.0078,-0.0351,0.8931,45.2759,"$GPGGA,064834.056,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:48:42,25.875,66.8884,173.209,0.0117,-0.0273,0.9048,44.2223,"$GPGGA,064835.056,,,,,0,00,,,M,0.0,M,,0000*59"
